name;offset;size;description;bitfield
uncore.mca.bank9.instance65.addr;22528;64;;0
uncore.mca.bank9.instance65.ctl2;22592;64;;0
uncore.mca.bank9.instance65.ctl;22656;64;;0
uncore.mca.bank9.instance65.misc;22720;64;;0
uncore.mca.bank9.instance66.status;22848;64;;0
uncore.mca.bank9.instance66.addr;22912;64;;0
uncore.mca.bank9.instance66.ctl2;22976;64;;0
uncore.mca.bank9.instance66.ctl;23040;64;;0
uncore.mca.bank9.instance66.misc;23104;64;;0
uncore.mca.bank9.instance67.status;23232;64;;0
uncore.mca.bank9.instance67.addr;23296;64;;0
uncore.mca.bank9.instance67.ctl2;23360;64;;0
uncore.mca.bank9.instance67.ctl;23424;64;;0
uncore.mca.bank9.instance67.misc;23488;64;;0
uncore.mca.bank9.instance68.status;23616;64;;0
uncore.mca.bank9.instance68.addr;23680;64;;0
uncore.mca.bank9.instance68.ctl2;23744;64;;0
uncore.mca.bank9.instance68.ctl;23808;64;;0
uncore.mca.bank9.instance68.misc;23872;64;;0
uncore.mca.bank9.instance69.status;24000;64;;0
uncore.mca.bank9.instance69.addr;24064;64;;0
uncore.mca.bank9.instance69.ctl2;24128;64;;0
uncore.mca.bank9.instance69.ctl;24192;64;;0
uncore.mca.bank9.instance69.misc;24256;64;;0
uncore.mca.bank9.instance70.status;24384;64;;0
uncore.mca.bank9.instance70.addr;24448;64;;0
uncore.mca.bank9.instance70.ctl2;24512;64;;0
uncore.mca.bank9.instance70.ctl;24576;64;;0
uncore.mca.bank9.instance70.misc;24640;64;;0
uncore.mca.bank9.instance71.status;24768;64;;0
uncore.mca.bank9.instance71.addr;24832;64;;0
uncore.mca.bank9.instance71.ctl2;24896;64;;0
uncore.mca.bank9.instance71.ctl;24960;64;;0
uncore.mca.bank9.instance71.misc;25024;64;;0
uncore.mca.bank9.instance72.status;25152;64;;0
uncore.mca.bank9.instance72.addr;25216;64;;0
uncore.mca.bank9.instance72.ctl2;25280;64;;0
uncore.mca.bank9.instance72.ctl;25344;64;;0
uncore.mca.bank9.instance72.misc;25408;64;;0
uncore.mca.bank9.instance73.status;25536;64;;0
uncore.mca.bank9.instance73.addr;25600;64;;0
uncore.mca.bank9.instance73.ctl2;25664;64;;0
uncore.mca.bank9.instance73.ctl;25728;64;;0
uncore.mca.bank9.instance73.misc;25792;64;;0
uncore.mca.bank9.instance74.status;25920;64;;0
uncore.mca.bank9.instance74.addr;25984;64;;0
uncore.mca.bank9.instance74.ctl2;26048;64;;0
uncore.mca.bank9.instance74.ctl;26112;64;;0
uncore.mca.bank9.instance74.misc;26176;64;;0
uncore.mca.bank9.instance75.status;26304;64;;0
uncore.mca.bank9.instance75.addr;26368;64;;0
uncore.mca.bank9.instance75.ctl2;26432;64;;0
uncore.mca.bank9.instance75.ctl;26496;64;;0
uncore.mca.bank9.instance75.misc;26560;64;;0
uncore.mca.bank9.instance76.status;26688;64;;0
uncore.mca.bank9.instance76.addr;26752;64;;0
uncore.mca.bank9.instance76.ctl2;26816;64;;0
